,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
191,332151,"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #3",406989,Casa 48 Guesthouse,Santa Teresa,-22.92691,-43.19309,Quarto Inteiro,225,7,35,6,269
192,333305,Copacabana Apartment Block Beach,1698297,Rodrigo,Copacabana,-22.97009,-43.18231,Espaço Inteiro,2724,2,4,1,363
193,336569,The most beautiful view in Rio!,1712679,Ana Amelia,Botafogo,-22.94684,-43.18302,Espaço Inteiro,751,4,67,3,365
194,337345,Gorgeous beachfront suitable bar,1714680,Katiuscia,Barra da Tijuca,-23.01147,-43.36394,Quarto Inteiro,2837,1,0,1,365
195,337989,Triple A. Lapa' s best building.,1424767,Gustavo,Centro,-22.9109,-43.18238,Espaço Inteiro,165,2,23,4,324
196,342874,Comfortable in Copacabana beach,829630,Luciana,Leme,-22.96392,-43.17263,Espaço Inteiro,479,1,120,3,68
197,344463,Ocean front 2 suite apt + amenities,1762102,Hilda,Barra da Tijuca,-23.0098,-43.37099,Espaço Inteiro,396,3,64,2,260
198,346694,"Alugo quarto espaçoso ,com direitos",1612576,Jassanan,Vila da Penha,-22.84208,-43.31572,Quarto Inteiro,369,1,0,1,362
199,347295,Copa Penthouse Brown & White Suite,1603206,Bob,Copacabana,-22.96654,-43.18248,Espaço Inteiro,125,3,73,6,147
200,347820,AMAZING BEACH FRONT IN COPACABANA,235496,Paola & Isak,Copacabana,-22.98287,-43.18972,Espaço Inteiro,2986,2,279,4,305
201,347883,Virtually On The Beach!!!,1763389,Philip,Copacabana,-22.98108,-43.18899,Espaço Inteiro,1071,3,205,2,113
202,348330,"High floor modern apartment at GEMINI, with view.",249191,Durval,Lagoa,-22.97668,-43.19735,Espaço Inteiro,2020,2,19,1,365
203,352718,"Copacabana, Posto 06,   Um quarto",1786148,Ricardo,Copacabana,-22.98127,-43.19215,Quarto Inteiro,500,1,2,1,363
204,355075,Charmosa hospedagem!,1707318,Alessandro,Flamengo,-22.93527,-43.17834,Quarto Inteiro,1135,1,0,1,365
205,357554,EXCELLENT LOCATION IN COPACABANA,1809627,Angelica And Bob,Copacabana,-22.97369,-43.19022,Espaço Inteiro,358,3,191,4,71
206,358339,"Best in ""Ipanema Beach""",1812201,Eliane,Ipanema,-22.98539,-43.19869,Espaço Inteiro,1419,5,1,3,365
207,358365,Rent a Room at the Ipanema Beach,1812201,Eliane,Ipanema,-22.98563,-43.20032,Quarto Inteiro,1419,1,0,3,365
208,360877,BEST PLACE IN COPACABANA - HIGH SPEED INTERNET,1824379,Roger,Copacabana,-22.96689,-43.1805,Espaço Inteiro,655,9,233,3,231
209,365578,2 br noble placement in copacabana.,1834286,Carlos,Copacabana,-22.97537,-43.18631,Espaço Inteiro,842,2,277,3,88
210,367590,Beautiful Apartment at Ipanema,1855720,Paula,Ipanema,-22.98589,-43.19298,Espaço Inteiro,450,5,20,1,302
211,368146,Ótimo Apartamento em Ipanema,1858602,Silvia,Ipanema,-22.98657,-43.19549,Espaço Inteiro,336,3,205,2,302
212,371950,Excelente Apartamento em Ipanema,1858602,Silvia,Ipanema,-22.98485,-43.1972,Espaço Inteiro,423,3,294,2,277
213,380887,COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,1910409,Leandro,Copacabana,-22.98419,-43.19254,Espaço Inteiro,759,5,36,1,48
214,391835,Big house  in the  most charming area in Ipanema!,1298591,Karina,Ipanema,-22.98494,-43.2062,Espaço Inteiro,1200,2,2,2,114
215,392267,HOLIDAY IN RIO 2021,1961007,Márcio,Centro,-22.9114,-43.17583,Espaço Inteiro,153,3,104,1,293
216,394953,Copacabana River: Wi-Fi/Cable TV/Air Conditioning,1974118,Denise,Copacabana,-22.98244,-43.19385,Espaço Inteiro,255,5,10,1,117
217,396849,3 bedrooms in Leblon,1982737,Estadia,Leblon,-22.98197,-43.21949,Espaço Inteiro,2301,2,116,78,122
218,397397,Comfortable apartment in Sta Teresa Rio de Janeiro,1548126,Ania,Santa Teresa,-22.91633,-43.18335,Espaço Inteiro,165,2,12,1,17
219,398226,Suíte total independente no Joá,149407,Ricardo,São Conrado,-22.99901,-43.27469,Quarto Inteiro,600,1,0,5,365
220,400326,Cool & Cozy Apartment in Copacabana,1998370,Jean,Copacabana,-22.96714,-43.18372,Espaço Inteiro,572,1,148,3,330
221,402104,Lovely suite in Barra,2007018,Ana Lucia,Barra da Tijuca,-23.01121,-43.34006,Quarto Inteiro,144,1,8,4,328
222,404674,"In the heart of our beautiful city…Oh, yeah!",261954,Elisa,Flamengo,-22.93974,-43.17496,Quarto Inteiro,358,30,115,3,52
223,404771,Apartamento Copacabana posto 6,1409553,Heloisa,Copacabana,-22.98332,-43.1911,Espaço Inteiro,600,5,11,1,169
224,404811,BAND NEW APT COPACABANA,581488,Carlos,Copacabana,-22.97716,-43.1937,Quarto Inteiro,150,90,0,1,365
225,405444,Copacabana/200m Beach World Cup,2020642,Frederico,Copacabana,-22.97343,-43.1902,Espaço Inteiro,700,2,80,3,180
226,406425,Luxus Appartment Copacabana Beach,2025433,Rosane,Copacabana,-22.96546,-43.17605,Espaço Inteiro,964,2,0,1,163
227,406603,Big green terrace in Copacabana !!!,1610574,Alexandra,Copacabana,-22.97258,-43.1883,Espaço Inteiro,2938,3,151,2,157
228,409038,Copa Penthouse - 1 Bed Studio,1603206,Bob,Copacabana,-22.96697,-43.18053,Espaço Inteiro,400,3,11,6,297
229,409183,"Lapa:culture, work and fun in Rio",396108,Gisella,Santa Teresa,-22.91424,-43.18059,Espaço Inteiro,134,4,23,2,223
230,409668,"Confort, Tranquility, Safety - RIO",2039483,Paulo Cesar,Anil,-22.9459,-43.33593,Quarto Inteiro,180,3,14,3,361
231,416290,"Great single room in Botafogo, RJ",1989397,Dominique,Botafogo,-22.95411,-43.19469,Quarto Inteiro,200,2,9,1,362
232,419204,LEBLON BEACHFRONT VILLA Apt.4,1319991,Jake,São Conrado,-22.99626,-43.254,Espaço Inteiro,1070,5,8,10,365
233,421001,Confortable charming 3 bedroom,2093718,Elisa,Humaitá,-22.95733,-43.2031,Espaço Inteiro,680,5,69,1,295
234,424916,Room in the middle of Copacabana and Ipanema,2112725,Monica,Copacabana,-22.98168,-43.19363,Quarto Inteiro,657,2,25,4,249
235,428798,Aptº em Ipanema - Posto 9 - Rio,2131352,Denise,Ipanema,-22.98434,-43.20793,Espaço Inteiro,800,4,20,1,310
236,433821,CHARMING APARTMENT IPANEMA 200 DAY,2155937,André,Ipanema,-22.98439,-43.19963,Espaço Inteiro,486,3,29,1,66
237,435728,Spacious room in Copacabana!,1738680,Guilherme,Copacabana,-22.97908,-43.19012,Espaço Inteiro,699,2,92,1,10
238,435764,Super Luxury Modern 3bed Part. Ocean,2104261,Djordje,Copacabana,-22.98107,-43.1913,Espaço Inteiro,1581,5,53,3,340
239,435807,"Copa Super Deluxe 3bed, 3 bath, dining lounge",2104261,Djordje,Copacabana,-22.98269,-43.18967,Espaço Inteiro,1078,5,0,3,352
240,435808,"Copa Super Luxe 3bed, 3bath, dining lounge",2104261,Djordje,Copacabana,-22.98257,-43.18996,Espaço Inteiro,1078,5,30,3,351
241,436868,COPACABANA/LAPA 10minutes excelent,2169494,Elen Salles,Flamengo,-22.93359,-43.17734,Espaço Inteiro,800,4,46,1,363
242,438767,The best 3 bedroons in Leblon/Rio,530231,Yaya,Leblon,-22.97957,-43.22572,Espaço Inteiro,1000,3,11,5,351
243,440183,"Wonderfull Rio, on the hills!",496656,Marcia  Longras,Laranjeiras,-22.93436,-43.19292,Quarto Inteiro,80,3,9,7,147
244,441118,"IPANEMA, NICE STUDIOS, tv cabo",4307081,Nereu A,Ipanema,-22.98479,-43.19978,Espaço Inteiro,681,1,5,56,361
245,441119,Ipanema 205  beach block internet,4307081,Nereu A,Ipanema,-22.98463,-43.19917,Espaço Inteiro,255,2,37,56,351
246,441712,2 quartos pertinho da Lagoa (apenas temporada),1273774,Elisa,Humaitá,-22.96028,-43.20327,Espaço Inteiro,180,2,15,1,339
247,442509,Price per person Sugar Loaf Flamengo Beach,1693952,Katia,Glória,-22.92114,-43.17481,Quarto Inteiro,171,3,82,2,340
248,444101,A Summer Place in Rio.,2206207,Guacira,Botafogo,-22.94478,-43.18134,Quarto Inteiro,160,3,55,1,351
249,444250,Charming Apartment Steps from Copacabana Beach,2206934,Delma,Copacabana,-22.97237,-43.18761,Espaço Inteiro,696,4,117,1,307
250,447602,Copacabana near subway and beach ★★★★★ - 3,2112725,Monica,Copacabana,-22.98168,-43.19363,Quarto Inteiro,757,2,7,4,111
251,449040,SUITE / GARAGE - VIP AREA IN RIO,1726378,Maria,Jardim Botânico,-22.95756,-43.20506,Quarto Inteiro,206,7,1,1,301
252,449177,"APARTMENT NEAR TO GO TO ""ROCK IN RIO""!!",2206708,Lilian E Cadu,Vargem Pequena,-22.99124,-43.47979,Quarto Inteiro,340,5,1,1,363
253,449391,Penthouse #3! Best Internet! Veranda! Expat US-DE,856145,Mario,Copacabana,-22.98115,-43.19109,Quarto Inteiro,204,6,24,3,327
254,452494,Cozy apt in Copa with Special Olympics deal!!,2248256,Leni,Copacabana,-22.98518,-43.19151,Espaço Inteiro,369,4,0,1,166
255,452500,Kaza Rio Hostel room up to 6 people,2248279,Kaza Rio,Estácio,-22.91488,-43.2093,Quarto de Hotel,144,1,5,6,70
256,453069,Bit of sky in the heart of Ipanema,302928,Ingrid E Diogo,Ipanema,-22.98292,-43.20923,Quarto Inteiro,380,1,19,1,238
257,454557,Design Loft: quiet + comfortable,1424767,Gustavo,Catete,-22.92807,-43.17995,Espaço Inteiro,180,1,9,4,329
258,458264,CONDO PRUDENTE 205,2278812,Nilzete,Ipanema,-22.98461,-43.20076,Espaço Inteiro,454,3,3,12,352
259,462947,Apartment Rent in Rio (Copacabana),2300508,Luana,Copacabana,-22.977,-43.18969,Espaço Inteiro,369,2,0,2,360
260,464220,Studio in Nice Location (Flamengo),2306760,Gustavo E Patrícia,Laranjeiras,-22.93615,-43.1803,Espaço Inteiro,150,3,74,2,356
261,465227,Home sweet home at the Rio Lagoon,2311421,Mario,Humaitá,-22.95907,-43.20346,Quarto Inteiro,420,3,7,1,363
262,465251,Copacabana Beach  4Rooms APT Posto 5 Best of RJ BR,2308396,Inês,Copacabana,-22.97888,-43.18997,Espaço Inteiro,1018,7,54,1,342
263,466477,ipanema Beach 801,4307081,Nereu A,Copacabana,-22.98495,-43.1926,Quarto Inteiro,227,3,17,56,354
264,471651,Jupiter Home at Botafogo,918340,Flávia,Botafogo,-22.94889,-43.18303,Espaço Inteiro,2500,15,17,2,357
265,473180,"Modern, bright, quiet Copacabana Loft Apartment",2346349,Martin,Copacabana,-22.98253,-43.19014,Espaço Inteiro,645,6,9,1,302
266,480220,COZY STUDIO IN IPANEMA,1430897,Flavia & Nando,Ipanema,-22.98583,-43.19374,Espaço Inteiro,729,7,114,2,281
267,483578,Two bedroom apartment near the sea,2394237,Leonor,Barra da Tijuca,-23.00665,-43.32398,Espaço Inteiro,450,3,29,1,340
268,484267,Cozy Penthouse between Copacabana and Ipanema,2385085,Celia,Copacabana,-22.9857,-43.19045,Espaço Inteiro,1038,2,117,1,281
269,484296,O MELHOR PONTO NA BARRA DA TIJUCA.,2397409,Regina,Barra da Tijuca,-23.00439,-43.37633,Espaço Inteiro,150,2,16,1,0
270,485293,Beautiful  2 Bedrooms in Ipanema with Car Parking,1450861,Leila,Ipanema,-22.98327,-43.19893,Espaço Inteiro,643,4,252,4,281
271,487461,LEBLON BEACHFRONT VILLA APT.2,1319991,Jake,Vidigal,-22.98968,-43.233,Espaço Inteiro,973,5,20,10,365
272,487677,LEBLON OCEANFRONT PENTHOUSE,1319991,Jake,Vidigal,-22.98982,-43.2273,Espaço Inteiro,1459,5,0,10,365
273,487922,LEBLON BEACHFRONT BUNGALOW,1319991,Jake,Vidigal,-22.98999,-43.22718,Espaço Inteiro,1459,5,0,10,365
274,490098,Best location in Leblon - 1 bedroom,2423945,Renata,Leblon,-22.98497,-43.22551,Espaço Inteiro,501,2,139,1,143
275,492856,Copacabana Penthouse Xavier - 4 rooms,1537641,Gilles,Copacabana,-22.97583,-43.19146,Espaço Inteiro,3429,1,93,9,313
276,493569,Quarto familiar em Copacabana,2438532,Betty,Copacabana,-22.96515,-43.1891,Quarto Inteiro,130,1,97,2,354
277,494903,CASABLANCA 1 STUNNING BEACHFRONT,2444956,Jeanne,Vidigal,-22.99074,-43.23197,Espaço Inteiro,221,2,504,2,184
278,496174,Room 4 World Cup close 2 Maracanã,2450658,Mirella,Tijuca,-22.93145,-43.24074,Quarto Inteiro,681,2,1,1,358
279,498025,Charming apartment in Rio,2001083,Cristiane,Flamengo,-22.93089,-43.17639,Espaço Inteiro,379,3,2,1,358
280,504174,Apartamento Copacabana Vista Mar,2479834,Pedro,Copacabana,-22.9791,-43.18918,Espaço Inteiro,224,3,2,1,350
281,505165,2021,144943,Marco,Ipanema,-22.97894,-43.19764,Quarto Inteiro,299,7,19,1,365
282,507900,Independent suite inside nature RIO,2502969,Portão Vermelho,Cosme Velho,-22.94433,-43.20504,Espaço Inteiro,159,3,84,4,324
283,508012,"1) Lapa, Downtown: Rio - Cosy Room",592995,Paulo Roberto,Santa Teresa,-22.91384,-43.19172,Quarto Inteiro,175,4,2,2,365
284,508247,Ocean View - Flat in Luxury Resort,3146837,Solon,Barra da Tijuca,-23.01057,-43.36956,Espaço Inteiro,800,3,98,1,336
285,508383,Cobertura IPANEMA Jacuzzi 10pessoas/AnoTodo,1408960,Celina,Ipanema,-22.98251,-43.19732,Espaço Inteiro,1929,4,27,2,348
286,509929,Duplex Penthouse in Ipanema,2512454,Roberto,Ipanema,-22.98306,-43.20036,Espaço Inteiro,590,2,173,2,213
287,510354,"Copacabana oceanview, room for 02..",1167383,Eduardo,Copacabana,-22.9655,-43.17659,Quarto Inteiro,2037,1,35,4,364
288,512634,Quarto charmoso no canto do Leme,2513249,Elizabeth,Leme,-22.96133,-43.16868,Quarto Inteiro,374,1,22,2,175
289,514424,"Lovely Apartament  in Lapa, RJ",2528930,Ana Paula Sciammarella,Santa Teresa,-22.9142,-43.18123,Espaço Inteiro,227,10,5,2,147
290,514889,Extremely Calm 2 bdr apt. in Copaca,2535917,Nathalie,Copacabana,-22.96791,-43.18863,Quarto Inteiro,1135,4,0,2,363
291,515144,Small room with privacy,2536988,Celeste,Botafogo,-22.95402,-43.19331,Quarto Inteiro,80,4,54,2,344
292,519097,"IPANEMA  Private Bath, Beach, Metro",2554622,Maria José,Ipanema,-22.98653,-43.19572,Quarto Inteiro,200,2,222,1,82
293,519542,"Luxury Oceanview in Rio, Barra da Tijuca",2555939,Antonio,Barra da Tijuca,-23.01106,-43.32761,Espaço Inteiro,1000,2,16,1,350
294,519865,"Apartament, lateral view from  sea",533666,Sandra Valéria,Copacabana,-22.96385,-43.18007,Espaço Inteiro,800,3,77,3,314
295,523503,"STUDIO with GREAT VIEW! Guesthouse ""CASA 48""",406989,Casa 48 Guesthouse,Santa Teresa,-22.92868,-43.19448,Quarto Inteiro,321,1,56,6,269
296,527221,Um quarto na Praia da Barra!,2590921,Anna,Gardênia Azul,-22.95872,-43.35621,Espaço Inteiro,900,1,0,1,358
297,528329,"STUDIO IN COPACABANA, RIO",2595823,Vitor,Copacabana,-22.96558,-43.1778,Quarto Inteiro,436,2,1,1,362
298,528389,Quiet 1 bedroom apartment at Rio,2596229,Sydney,Gávea,-22.97318,-43.22614,Espaço Inteiro,251,4,5,1,291
299,528558,Great space in  IPANEMA! RECENTLY UPDATED FEB.17!!,1663702,Maria Luisa,Ipanema,-22.98346,-43.19993,Espaço Inteiro,1800,4,8,1,357
300,528951,Stylish Artistic Apartment Ipanema,2598673,Fabian,Ipanema,-22.9856,-43.19892,Espaço Inteiro,1807,3,121,1,83
301,530753,"6pers,1 block from Copacabana beach",2397123,Camila,Copacabana,-22.97825,-43.18941,Espaço Inteiro,600,3,42,1,130
302,536931,PRIME APARTMENT IN IPANEMA BEACH,338919,Charles,Ipanema,-22.98583,-43.19577,Espaço Inteiro,649,3,220,2,167
303,537390,Guest room in Santa Tereza!,2527334,Miguel,Laranjeiras,-22.92865,-43.19301,Quarto Inteiro,60,2,79,1,269
304,538034,Leblon Luxury Apart Hotel Superb!!!,2643038,Neusa Equipe Ar E Terra,Leblon,-22.98224,-43.21673,Espaço Inteiro,897,3,8,5,240
305,540421,Duplex penthouse near the beach,2655983,Claudia,Copacabana,-22.97034,-43.18662,Espaço Inteiro,1829,5,3,5,365
306,545007,House in the middle of nature,2502969,Portão Vermelho,Cosme Velho,-22.94428,-43.20513,Espaço Inteiro,277,5,65,4,306
307,547967,QUARTOS PARA ESTUDANTES NO RECREIO,1760830,Raiane,Barra da Tijuca,-23.01545,-43.44626,Quarto Inteiro,120,15,1,4,365
308,547968,Rio for Summer and Carnival,1760830,Raiane,Barra da Tijuca,-23.0106,-43.4389,Quarto Inteiro,120,4,0,4,359
309,548154,Large house - Paraty/RJ,2694627,Ricardo,Taquara,-22.90574,-43.40871,Quarto Inteiro,120,1,0,4,365
310,548156,Suite Aconchegante - Paraty / RJ,2694627,Ricardo,Taquara,-22.90611,-43.40917,Quarto Inteiro,200,3,0,4,365
311,548163,Quarto Aconchegante - Paraty / RJ,2694627,Ricardo,Taquara,-22.90579,-43.40743,Quarto Inteiro,250,1,0,4,365
312,548170,Suite Aconchegante - Paraty / RJ,2694627,Ricardo,Taquara,-22.90634,-43.40683,Quarto Inteiro,200,1,0,4,365
313,555606,Amazing 2 Bdr - 2 steps from Subway of Botafogo,2704494,Marcio,Botafogo,-22.9492,-43.18457,Espaço Inteiro,700,2,228,3,318
314,557344,AIRES 3 bedrooms 3 bathrooms Copacabana RJ,2740249,Vincenzo,Copacabana,-22.97746,-43.1902,Espaço Inteiro,918,3,1,5,126
315,561102,URCA 2 Bed Apt in Great Location,687759,Adriana,Botafogo,-22.95426,-43.17443,Espaço Inteiro,567,3,3,2,362
316,566927,Heart of Copacabana Beach Front/Praia Copacaban,2788574,Teresa,Copacabana,-22.97029,-43.18395,Quarto Inteiro,437,2,147,2,352
317,567300,"Copacabana oceanview, room for 02 ]",1167383,Eduardo,Copacabana,-22.96534,-43.17647,Quarto Inteiro,2037,1,6,4,365
318,567326,"Copacabana oceanview, room for 02.",1167383,Eduardo,Copacabana,-22.96392,-43.17509,Quarto Inteiro,2037,1,17,4,365
319,567338,Copacabana Ocean view / Suite for 2,1167383,Eduardo,Copacabana,-22.96566,-43.17654,Quarto Inteiro,2037,1,9,4,365
320,569509,Cozy apartment in Copacabana!,2803261,Monica,Copacabana,-22.98253,-43.19428,Espaço Inteiro,814,2,86,1,206
321,571163,Copa beach!,506187,Sheila,Copacabana,-22.97056,-43.188,Quarto Inteiro,166,2,11,3,351
322,573086,Studio renovated in Copacabana,2791501,Valéria,Copacabana,-22.96419,-43.17885,Espaço Inteiro,402,3,6,1,14
323,575720,Room in Barra da Tijuca Rio,2831706,Flávio William,Barra da Tijuca,-23.00445,-43.30953,Quarto Inteiro,133,1,1,2,342
324,577253,COPACABANA - GREAT LOCATION,2838933,Guilherme,Copacabana,-22.96626,-43.17985,Quarto Inteiro,335,2,118,1,351
325,579448,Room with gorgeous view-SantaTeresa,2292748,Denise,Santa Teresa,-22.92128,-43.18532,Quarto Inteiro,500,2,6,4,362
326,579704,VIP suite gorgeous view-SantaTeresa,2292748,Denise,Santa Teresa,-22.92134,-43.18539,Quarto Inteiro,290,1,2,4,357
327,579756,lovely space room - Santa Teresa,2292748,Denise,Santa Teresa,-22.92118,-43.1869,Quarto Inteiro,282,1,8,4,170
328,584211,Studio 1 Apartment in Copacabana,2160341,Tony,Copacabana,-22.96277,-43.17539,Espaço Inteiro,800,4,67,2,0
329,588751,Confortable apart in Ipanema Rio,2903813,Lucia,Ipanema,-22.98352,-43.19923,Espaço Inteiro,1021,4,9,8,33
330,589233,ipanema 22 studio with queen bed,4307081,Nereu A,Ipanema,-22.98337,-43.20612,Quarto Inteiro,255,4,8,56,353
331,589234,ipanema 22 with queen bed internet,4307081,Nereu A,Ipanema,-22.98322,-43.20498,Quarto Inteiro,397,1,1,56,361
332,591576,Apart well located in Copacabana,2919803,Felipe,Copacabana,-22.9653,-43.17467,Espaço Inteiro,590,5,9,20,360
333,603810,"40m from Ipanema Beach, Silent",2989144,Rafael,Ipanema,-22.98772,-43.19411,Espaço Inteiro,1443,10,187,5,213
334,604508,SPECTACULAR PENTHOUSE WITH TERRACE,2992494,José Carlos,Copacabana,-22.98434,-43.1924,Espaço Inteiro,329,6,20,4,314
335,604804,Very nice Studio at Lapa/Gloria,2994624,Danny,Glória,-22.91741,-43.17607,Quarto Inteiro,851,1,0,1,0
336,604861,"IPANEMA, 3RD FLOOR, BEACH BLOCK",4307081,Nereu A,Recreio dos Bandeirantes,-23.0165,-43.45943,Espaço Inteiro,738,1,0,56,365
337,609019,AWESOME APARTMENT IN LEBLON,3018529,Marcia,Leblon,-22.98373,-43.21874,Espaço Inteiro,400,2,18,13,301
338,610171,NYE in 2 BR Apt Leblon,1924821,Lizia,Leblon,-22.983866,-43.21653,Espaço Inteiro,509,1,0,1,102
339,613205,Portela Room -   private balcony and great view,3040239,Paulo,Santa Teresa,-22.93399,-43.19864,Quarto Inteiro,450,2,24,3,363
340,613778,Cozy Triplex,3044159,Silvia,Gávea,-22.97837,-43.23378,Espaço Inteiro,754,2,3,2,345
341,616315,IPANEMA 1304 NICE 2 BEDROOM,4307081,Nereu A,Ipanema,-22.98249,-43.20393,Espaço Inteiro,846,3,0,56,362
342,625299,Urca with beautiful view!!!,2870922,Casa Da Marcia,Urca,-22.94462,-43.16223,Quarto Inteiro,100,4,190,1,22
343,627345,Affordable Copacabana Studio - R08,1267196,Eduardo,Copacabana,-22.96492,-43.19181,Espaço Inteiro,175,4,3,8,351
344,628044,Best apartament Copacabana (Leme),1884906,Hugo,Leme,-22.96245,-43.17088,Espaço Inteiro,329,3,65,1,128
345,628098,IPANEMA - 2 BEDROOM + PARKING,3119093,Claudio,Ipanema,-22.98483,-43.19822,Espaço Inteiro,800,5,22,1,155
346,634088,"Leblon, av Cupertino, near beach with 24h doorman, garage, air conditioning and washer-dryer.",635510,Gilberto,Leblon,-22.98251,-43.22108,Espaço Inteiro,1657,2,6,5,334
347,634422,Apartamento Arcos da Lapa,474000,Marcia,Centro,-22.91178,-43.17856,Espaço Inteiro,211,1,287,4,18
348,636684,Olimpic Park - Entire Apartament,3174352,Roman,Jacarepaguá,-22.96998,-43.39254,Espaço Inteiro,4878,30,42,1,207
349,636889,2 Bedrooms with Sugar Loaf Views!,2063611,Maria,Flamengo,-22.93637,-43.17547,Espaço Inteiro,229,365,0,1,365
350,644003,Copacabana flat  for holiday,3221428,Rogério,Leme,-22.96188,-43.17387,Espaço Inteiro,180,3,12,1,0
351,651436,Apart Barra Gold: Lindo e vista dupla lagoa e mar,2643038,Neusa Equipe Ar E Terra,Barra da Tijuca,-23.01041,-43.35972,Quarto Inteiro,949,3,6,5,207
352,654070,Double bed or twin single beds,2007018,Ana Lucia,Barra da Tijuca,-23.00916,-43.34073,Quarto Inteiro,220,2,8,4,344
353,654085,Double room with 2 simple beds.,2007018,Ana Lucia,Barra da Tijuca,-23.01119,-43.34033,Quarto Inteiro,200,2,15,4,330
354,654296,Double Suite,2007018,Ana Lucia,Barra da Tijuca,-23.00903,-43.34073,Quarto Inteiro,250,2,6,4,332
355,655106,3 bedroom in the heart of Ipanema,3297294,Christophe,Ipanema,-22.98274,-43.19997,Espaço Inteiro,1308,2,19,1,355
356,658035,Amazing View Apt in Copacabana,2516002,Claudia,Copacabana,-22.96882,-43.18073,Espaço Inteiro,3073,2,318,3,134
357,660717,Ace Suítes Inn Botafogo,3214921,Giovanna,Botafogo,-22.94826,-43.18227,Quarto Inteiro,149,1,1,2,356
358,669012,"COPA 53 close to the beach, studio",4307081,Nereu A,Copacabana,-22.97436,-43.18951,Espaço Inteiro,454,3,0,56,362
359,669421,Apartment one block from Arpoador.,3389660,Lena,Copacabana,-22.9816,-43.19361,Espaço Inteiro,379,1,77,1,340
360,669776,Atelier apartment in Leblon,1712679,Ana Amelia,Leblon,-22.97957,-43.22575,Espaço Inteiro,343,2,69,3,336
361,670109,Cozy studio at Lapa-Rio de Janeiro,3394631,Cassio,Centro,-22.91471,-43.18776,Espaço Inteiro,125,6,91,2,19
